OID_,bld_name_e,bld_name_c,bld_address,bld_ac_type,bld_year,bld_passenger,bld_service,bld_starting_oper,bld_opr_hrs,bld_start_opr_weekend,bld_opr_hrs_weekend,x,y,ELABEL,retail,parking,office,hotel,food,ghi,wind10m,td_cdd,LULCM,ndvi,ndbi,BH,podium,area,highrise,area_1,Dist_mtr,bld_eui,bld_eui2,log10_eui,Lighting,AirConditi,Escalator,Lift,Electrical,FoC_v,Date_FOC,retro,Storey,Basement,Unit,PM,OCor,MAC,OCom
2948,Million Fortune Industrial Centre,萬達來工業中心,"34-36 Chai Wan Kok Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1989,,,,,,,830175,825210,TSUEN WAN WEST STATION,287.9238281,129.6087799,1954.165039,0,309.5023193,1431.415039,2.5674841,2.61452509,41,0.0680156,0.0348805,38.6793213,1,3378,1,321,809.81136,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2949,Goodman Dynamic Centre,嘉民達力中心,"188 Yeung Uk Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1991,5,10,,,,,830421,825122,TAI WO HAU STATION,155.9584656,76.0322418,525.0927734,0,104.2477951,1422.284058,2.9863093,2.650340502,23,-0.0154265,-0.1445147,160.1414948,1,5654,1,3064,811.0187199,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2950,Thriving Industrial Centre,匯力工業中心,"26-38 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1989,,,,,,,829279.8057,826111.4621,TSUEN WAN WEST STATION,683.717041,246.7447968,1243.991577,0,111.5825195,1431.415039,2.1409533,2.507078853,21,0.0510902,0.0438129,101.4598007,1,13808,1,1835,703.8850912,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2951,Shui Cheong Industrial Building,馮瑞璋工業大廈,"127-135 Yeung Uk Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1970,,,,,,,830224.7578,825302.4692,TSUEN WAN STATION,570.9365845,0,1884.797119,0,209.2553864,1431.415039,2.5674841,2.61452509,21,0.0853156,0.0066763,50.7532272,1,2990,1,891,757.2949219,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2952,Tung Cheong Factory Building,東昌工業大廈,"181 Yeung Uk Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1971,,,,,,,830367,825222,TAI WO HAU STATION,86.0553131,0,958.133728,0,97.3882217,1431.415039,3.1476197,2.61452509,21,0.0358158,-0.0667447,41.6152344,0,,1,777,778.2056384,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2953,Allied Cargo Centre,聯合貨運中心,"150-164 Texaco Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1991,1,8,,,,,830310,824958,TAI WO HAU STATION,267.3432312,24.7854271,2645.178467,0,165.8392487,1431.780029,3.4563811,2.686155914,41,0.0332542,-0.0158607,5.3817067,0,,1,1811,1007.907463,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2954,Park Tsuen Commercial Building,百萬行商業大廈,"189 Castle Peak Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1981,,,,,,,830173,825928,TSUEN WAN STATION,850.0505371,70.678154,208.9106293,0,898.1245728,1427.396973,2.1853256,2.542894266,11,0.0841496,0.12958,39.5987701,1,1609,1,172,129.6792935,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2955,The Mills,南豐紗廠,"45 Pak Tin Par Street, Tsuen Wan, New Territories, Hong Kong",Central Air-Conditioning System,1954,2,1,8.5,11,8.5,5.5,829397.158,826158.664,TSUEN WAN WEST STATION,345.6504822,178.9767761,312.5858765,0,288.6985168,1423.379028,1.7097902,2.507078853,11,0.1761194,-0.0581916,16.7606392,1,5911,1,3160,742.1094731,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2956,Fortune Commercial Building,全發商業大廈,"362 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1994,,,,,,,830307,825449,TSUEN WAN STATION,1373.666016,102.7947464,5498.782227,0,689.4222412,1429.95398,2.5674841,2.61452509,11,0.0521978,0.0244524,77.8206024,1,913,1,535,624.5498851,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2957,Ho Lik Centre,豪力中心,"66A Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1994,,,,,,,829226.1498,826000.9275,TSUEN WAN WEST STATION,835.5437012,89.0115509,913.0106201,0,433.8540344,1431.415039,3.8618071,2.507078853,21,0.0890667,0.0280819,83.3532028,1,856,1,962,607.4289311,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2958,Technology Plaza (TW),科技中心,"29-35 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1990,,,,,,,829279.8057,826111.4621,TSUEN WAN WEST STATION,683.717041,246.7447968,1243.991577,0,111.5825195,1431.415039,2.1409533,2.507078853,21,0.0510902,0.0438129,101.4598007,1,13808,1,1835,703.8850912,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2959,Sandoz Centre,山德士中心,"178-182 Texaco Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1984,,,,,,,830208,824959,TSUEN WAN WEST STATION,433.2817993,120.062561,2687.138184,0,384.7654724,1431.780029,3.4563811,2.650340502,41,0.1116122,0.1391153,4.3850408,0,,1,2517,935.5550669,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2960,Richwealth Industrial Building,富利工業大廈,"77-87 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1986,,,,,,,830296,825228,TAI WO HAU STATION,77.7429581,60.4136772,1561.096191,0,151.5042419,1431.415039,2.5674841,2.61452509,21,0.0716867,-0.102572,18.5248928,1,862,1,991,829.2761025,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2961,Lin Fung Centre,連豐中心,"184-186 Texaco Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1991,1,2,,,,,830183,824968,TSUEN WAN WEST STATION,0,0,0,0,0,1431.780029,3.4563811,2.650340502,41,0.0886878,0.0927602,6.4079795,1,13979,1,806,909.3579693,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2962,King Palace Plaza (TW),皇廷廣場(TW),"52A Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,2010,3,2,,,,,830620,826229,TSUEN WAN STATION,0,0,0,0,0,1421.917969,2.2663319,2.542894266,2,0.1509161,0.0045871,86.2737427,1,2265,1,2622,484.9704257,144.11,40.03,1.60238559,NO,YES,NO,NO,YES,2015,3/25/2019,retro_after,24,0,183,yes,,,
2963,International Trade Centre,達貿中心,"11-19 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",Central Air-Conditioning System,1995,4,4,8.5,10.5,8.5,10.5,829193,826163,TSUEN WAN WEST STATION,1037.597168,72.839859,441.1541748,0,235.3734283,1431.415039,2.1409533,2.507078853,21,0.1504855,0.0361936,80.7459412,1,17505,1,1169,772.4936416,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2964,Tak Fung Industrial Centre Block 2,德豐工業中心2座,"166-176 Texaco Road, Tsuen Wan, New Territories, Hong Kong",,1993,,,,,,,830256,824985,TSUEN WAN WEST STATION,611.6878052,95.2188873,5798.806152,0,430.8632202,1431.780029,3.4563811,2.650340502,21,0.1045093,0.1110162,104.5463257,1,13979,0,,965.8092685,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2965,Tak Fung Industrial Centre Block 1,德豐工業中心1座,"166-176 Texaco Road, Tsuen Wan, New Territories, Hong Kong",,1993,,,,,,,830256,824985,TSUEN WAN WEST STATION,611.6878052,95.2188873,5798.806152,0,430.8632202,1431.780029,3.4563811,2.650340502,21,0.1045093,0.1110162,104.5463257,1,13979,0,,965.8092685,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2966,Tsuen Wan Industrial Building,荃灣工業大廈,"59-71 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1973,,,,,,,830154,825090,TSUEN WAN WEST STATION,127.5587006,92.1915207,1018.313538,0,93.7960815,1431.780029,3.4563811,2.650340502,23,0.1037329,0.1022277,141.7109375,1,2568,1,2764,829.0512483,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2967,Po Yip Building (TW),寶業大廈,"62-70 Texaco Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1981,,,,,,,830408,825220,TAI WO HAU STATION,153.8428345,74.2216568,596.7476807,0,0,1431.415039,3.1476197,2.61452509,41,0.1091565,-0.0012215,37.5715408,1,2807,1,2990,749.2080725,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2968,Hofai Commercial Centre,豪輝商業中心,"218-224 Sai Lau Kok Road, Tsuen Wan, New Territories, Hong Kong",,,,,8.5,9.5,8.5,5,830481,825721,TSUEN WAN STATION,373.840271,217.2810516,0,0,1040.172974,1428.493042,2.2727203,2.578709678,1,0.0880589,-0.0436235,47.227272,1,1204,0,,460.6901933,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2969,Yue Fung Industrial Building,裕豐工業大廈,"35-45 Chai Wan Kok Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1990,,,,,,,830210,825190,TSUEN WAN WEST STATION,222.337738,123.3579102,1988.774658,0,303.6318665,1431.415039,2.5674841,2.61452509,21,0.0834532,0.1972281,34.4285202,1,850,1,395,848.8190777,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2970,Wah Chun Industrial Centre,華俊工業中心,"95 Chai Wan Kok Street, Chai Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1988,,,,,,,829093.3836,825845.6004,TSUEN WAN WEST STATION,0,0,0,0,0,1439.084961,3.8618071,2.507078853,41,0.1505113,0.0013752,16.3564625,0,,0,,522.7082806,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2971,Metropolitan Industrial & Warehouse Building No.2,京華工業貨倉大廈物二期,"216-218 Texaco Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1984,,,,,,,830025,825056,TSUEN WAN WEST STATION,289.4806824,84.250618,1095.61084,0,134.3039703,1435.067017,3.3507547,2.650340502,21,0.1449076,0.1037533,80.7762833,1,7674,1,953,728.5111115,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2972,Lucida Industrial Building,龍力工業大廈,"43-47 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1992,,,,,,,830125,825136,TSUEN WAN WEST STATION,708.6489868,8.3589592,3703.400879,0,506.9942627,1432.51001,3.4563811,2.650340502,41,0.0428212,-0.0382445,12.4318581,0,,1,1382,784.8828343,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2973,Wang Lung Industrial Building,宏龍工業大廈,"48-56 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1989,1,6,,,,,830183,825119,TSUEN WAN WEST STATION,435.0004578,49.5881157,3189.160889,0,404.2517395,1431.415039,3.4563811,2.650340502,41,0.0697514,0.2653545,4.8048544,0,,1,1011,845.141403,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2974,Glee Industrial Building,致利工業大廈,"77-81 Chai Wan Kok Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1980,,,,,,,829278,825965,TSUEN WAN WEST STATION,829.923645,92.9030533,942.0613403,0,1049.271851,1431.415039,3.8618071,2.507078853,21,0.0805195,0.0088496,87.9457855,1,3595,1,958,560.146213,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2975,TCL Tower,TCL工業中心,"8 Tai Chung Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1992,,,,,,,829508,826166,TSUEN WAN STATION,678.5252686,113.2088242,838.1432495,0,488.8764648,1423.379028,1.7097902,2.507078853,11,0.0938776,0.1609267,65.2946854,1,1666,1,1859,667.2413494,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2976,Kong Nam Industrial Building Block A,江南工業大廈A座,"603-609 Castle Peak Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1981,,,,,,,828790,826024,TSUEN WAN WEST STATION,109.3165741,84.5401382,425.0897217,0,21.1943684,1425.571045,1.5274445,2.542894266,21,0.0894085,0.0801394,105.934967,1,6756,1,5885,855.1880038,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2977,Kong Nam Industrial Building Block B,江南工業大廈B座,"603-609 Castle Peak Road, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1981,,,,,,,828790,826024,TSUEN WAN WEST STATION,109.3165741,84.5401382,425.0897217,0,21.1943684,1425.571045,1.5274445,2.542894266,21,0.0894085,0.0801394,105.934967,1,6756,1,5885,855.1880038,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2978,Wah Lung Industrial Building,華隆工業大廈,"49-53 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1976,,,,,,,830158,825127,TSUEN WAN WEST STATION,601.9602051,24.7287636,3782.222412,0,499.387146,1431.415039,3.4563811,2.650340502,41,0.0575643,0.2012235,23.5635986,0,,1,1850,818.9265959,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2979,International Enterprise Centre I,國際企業中心1期,"1 Chai Wan Kok Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,2022,,,,,,,830074,825230,TSUEN WAN WEST STATION,575.1186523,51.8104744,2519.166504,0,196.4086151,1432.51001,2.5674841,2.61452509,21,0.041263,0.0212479,92.6219177,1,3378,1,337,707.080089,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2980,Tetra,形方,"368 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong ",,1975,,,,,,,830367,825428,TSUEN WAN STATION,683.5462036,105.9728012,3927.540039,0,402.4683533,1429.95398,3.1476197,2.61452509,21,0.0999119,0.0937863,20.3188324,1,3115,1,1739,660.7098346,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2981,1 Sha Tsui Road,沙咀道1號,"1 Sha Tsui Road, Tsuen Wan, New Territories, Hong Kong",,2022,,,,,,,830176.8353,825528.5705,TSUEN WAN STATION,398.2562561,70.9260864,176.7147217,0,1589.793335,1429.95398,2.5722437,2.578709678,2,0.0934449,0.1060434,96.1927643,1,6847,1,515,529.0424746,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2982,Goodman Tsuen Wan Centre,嘉民荃灣中心,"68 Wang Lung Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1982,,,,,,,830154,825090,TSUEN WAN WEST STATION,127.5587006,92.1915207,1018.313538,0,93.7960815,1431.780029,3.4563811,2.650340502,23,0.1037329,0.1022277,141.7109375,1,2568,1,2764,829.0512483,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2983,Yuet Kwong Industrial Building,毓光工業大廈,"34 Fui Yiu Kok Street, Tsuen Wan, New Territories, Hong Kong",Individual Air-Conditioning System,1973,,,,,,,830175,825210,TSUEN WAN WEST STATION,287.9238281,129.6087799,1954.165039,0,309.5023193,1431.415039,2.5674841,2.61452509,41,0.0680156,0.0348805,38.6793213,1,3378,1,321,809.81136,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2984,China Resources International Logistics Centre,華潤國際物流中心,"2 Tat Mei Road, Lai Chi Kok, New Territories",Individual Air-Conditioning System,2011,,,,,,,832112,821603,MEI FOO STATION,0,0,0,0,0,1441.641968,2.0401139,2.757786739,31,0.0926777,0.0339226,10.4720001,0,,0,,561.257646,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2985,Prosper Commercial Building,興發商業大廈,"9 Wing Chong Street, Mong Kok, Kowloon, Hong Kong",Individual Air-Conditioning System,1992,2,0,,,,,830283.7415,824368.4932,KWAI FONG STATION,42.2977524,0,0,0,0,1438.354004,2.6882081,2.793602151,41,0.0046281,-0.129585,11.2902212,0,,0,,942.2537884,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2986,Brilliant Cold Storage Tower 2,光輝凍倉二期,"11-19 Wing Yip Street, Kwai Chung, New Territories, Hong Kong",,,,,,,,,831802.3165,824534.8891,KWAI HING STATION,191.2383881,171.2732391,1829.161987,0,11.1163015,1394.159058,2.0988705,2.757786739,21,0.1849778,0.0395194,94.1144638,1,2767,1,1342,433.3026412,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2987,China Resources Int'l Logistics Centre,華潤國際物流中心,"2 Tat Mei Road, Kwai Chung, New Territories, Hong Kong",,,,,,,,,831768.8078,821749.9801,MEI FOO STATION,0,0,0,0,0,1444.197998,2.0131004,2.721971327,41,0.0213592,0.0638719,5.0700002,0,,0,,693.5051621,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2988,City Industrial Complex,城市工業中心,"116-122 Kwok Shui Road, Kwai Chung, New Territories, Hong Kong",,,,,,,,,831680,825814,TAI WO HAU STATION,64.5491486,0,272.4150391,0,0,1421.187988,2.6265557,2.686155914,21,0.1370522,0.1058164,92.7231827,1,2836,1,2651,731.6574143,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2989,E-Commerce Logistics Centre,網豐物流中心,"9-12 Yip Shing Street, Kwai Chung, Hong Kong",,1972,,,,,,,831911,824655,KWAI HING STATION,111.1095047,0,434.3156128,0,18.6871929,1416.439941,3.4414921,2.757786739,21,0.0642166,-0.0581533,46.1168137,1,1632,1,1755,422.9020894,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2990,EDGE,EDGE,"30-34 Kwai Wing Road, Kwai Chung, Hong Kong",Central Air-Conditioning System,2017,3,,8,11,8,5,831907,825308,KWAI HING STATION,93.3534393,87.6857376,100.0291595,0,343.6528015,1415.708984,1.7344139,2.686155914,11,0.0452719,0.0365432,43.199501,1,6008,1,2083,535.4556811,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2991,Edwick Industrial Building,億萬工業中心,"4-30 Lei Muk Road, Kwai Chung, New Territories, Hong Kong",,1979,,,,,,,832002,825494,KWAI HING STATION,240.1490173,0,776.368103,0,272.1809692,1413.517944,1.6233064,2.650340502,21,0.517092,-0.263179,65.0401001,1,2374,1,2511,740.5842848,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2992,Fugro House - KCC2,輝固大廈-KCC2,"1 Kwai On Road, Kwai Chung, New Territories, Hong Kong",Central Air-Conditioning System,2020,3,,,,,,831632,824664,KWAI HING STATION,1193.213501,78.0271988,18.4373016,0,207.8502655,1424.474976,2.5282829,2.757786739,11,0.1096725,0.06752,114.9139252,0,,1,342,242.5111355,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2993,Gold Fish Industrial Building,金魚工業大廈,"4 Lam Tin Street, Kwai Chung, New Territories, Hong Kong",,1971,,,,,,,832166,825519,KWAI HING STATION,838.977356,1.4128721,807.8430176,0,166.0849457,1413.517944,2.7996597,2.650340502,41,0.0844854,0.0519248,26.8934097,0,,1,374,865.7352949,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2994,Golden Industrial Building Tower 2,金德工業大廈二座,"16-26 Kwai Tak Street, Kwai Chung, New Territories, Hong Kong",,1984,,,,,,,830766,823805,LAI KING STATION,940.2924194,201.0457306,1363.3396,0,774.4226685,1438.354004,2.7558026,2.578709678,21,0.1412694,0.0522225,60.4170799,1,4433,1,3079,592.5488439,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2995,Goldfield Industrial Building Block 2,金豐工業大廈,"144 Tai Lin Pai Road, Kwai Chung, New Territories, Hong Kong",,,,,,,,,831608,824390,KWAI FONG STATION,2240.598633,175.5747528,7935.784668,0,1672.614868,1423.379028,2.0988705,2.757786739,21,0.0711795,0.1784141,61.9156189,1,6054,0,,441.5569064,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2996,Goodman Kwai Chung Logistics Centre,嘉民葵涌物流中心,"585-609 Castle Peak Road - Kwai Chung, Kwai Chung, New Territories, Hong Kong",,1982,2,6,,,,,831559,825682,TAI WO HAU STATION,8.9703188,89.3439636,110.1886902,0,89.3187103,1421.187988,2.5418062,2.721971327,21,0.059021,0.0009236,85.144249,1,2984,1,2173,608.5795682,,,,NO,NO,NO,NO,NO,,,,,,,,,,
2997,iCity Tower A,iCity Tower A,"105-113 Ta Chuen Ping Street, Kwai Chung, Hong Kong",Individual Air-Conditioning System,2018,4,1,,,,,832102.1937,825218.9933,KWAI HING STATION,156.6907043,58.1119843,0,0,0,1416.805054,1.7344139,2.686155914,41,0.0630749,0.0448642,27.0938148,0,,0,,627.2344051,,,,NO,NO,NO,NO,NO,,,,,,,,,,
